Assigned ID	Source	serial number	media type	component	additional component	without	pH	strain type	strain info	Phase	Cultivation	Growth Rate	OD	bioreactor	passed_global_correlation	condition	project	reference_condition
GSM5197299_1	1	GSM5197299	CGXII	glucose				wild type + overexpression	WT pEKExL-cg3287-GFP ( signal peptide from copO + GFP )	exponential	60 min after addition of 100 µM IPTG			FALSE	TRUE	Condition12	P1	Condition195
GSM5197299_2	2	GSM5197299	CGXII	glucose				wild type + overexpression	WT pEKExL-cg3287-GFP ( signal peptide from copO + GFP )	exponential	60 min after addition of 100 µM IPTG			FALSE	TRUE	Condition522	P1	Condition195
GSM5197300_1	1	GSM5197300	CGXII	glucose				wild type + overexpression	WT pEKExL-cg3287-GFP ( signal peptide from copO + GFP )	exponential	60 min after addition of 100 µM IPTG			FALSE	TRUE	Condition12	P1	Condition195
GSM5197300_2	2	GSM5197300	CGXII	glucose				wild type + overexpression	WT pEKExL-cg3287-GFP ( signal peptide from copO + GFP )	exponential	60 min after addition of 100 µM IPTG			FALSE	TRUE	Condition522	P1	Condition195
GSM5197301_1	1	GSM5197301	CGXII	glucose				wild type + overexpression	WT pEKExL-cg3287-GFP ( signal peptide from copO + GFP )	exponential	60 min after addition of 100 µM IPTG			FALSE	TRUE	Condition12	P1	Condition195
GSM5197301_2	2	GSM5197301	CGXII	glucose				wild type + overexpression	WT pEKExL-cg3287-GFP ( signal peptide from copO + GFP )	exponential	60 min after addition of 100 µM IPTG			FALSE	TRUE	Condition522	P1	Condition195
GSM5197302_1	1	GSM5197302	CGXII	glucose				wild type + overexpression	WT pEKEx2-soxy ( sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition502	P1	Condition195
GSM5197302_2	2	GSM5197302	CGXII	glucose				wild type + overexpression	WT pEKEx2-soxy ( sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition283	P1	Condition195
GSM5197303_1	1	GSM5197303	CGXII	glucose				wild type + overexpression	WT pEKEx2-soxy ( sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition502	P1	Condition195
GSM5197303_2	2	GSM5197303	CGXII	glucose				wild type + overexpression	WT pEKEx2-soxy ( sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition283	P1	Condition195
GSM5197304_1	1	GSM5197304	CGXII	glucose				wild type + overexpression	WT pEKEx2-soxy ( sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition185	P1	Condition195
GSM5197304_2	2	GSM5197304	CGXII	glucose				wild type + overexpression	WT pEKEx2-soxy ( sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition292	P1	Condition195
GSM5197305_1	1	GSM5197305	CGXII	glucose				wild type + overexpression	WT pEKEx2-soxy ( sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition185	P1	Condition195
GSM5197305_2	2	GSM5197305	CGXII	glucose				wild type + overexpression	WT pEKEx2-soxy ( sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition292	P1	Condition195
GSM5197306_1	1	GSM5197306	CGXII	glucose				wild type + overexpression	WT pEKEx2-soxy ( sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition185	P1	Condition195
GSM5197306_2	2	GSM5197306	CGXII	glucose				wild type + overexpression	WT pEKEx2-soxy ( sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition292	P1	Condition195
GSM5197307_1	1	GSM5197307	CGXII	glucose				wild type + overexpression	WT pEKEx2-TorA-soxy ( signal peptide from torA + sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition221	P1	Condition195
GSM5197307_2	2	GSM5197307	CGXII	glucose				wild type + overexpression	WT pEKEx2-TorA-soxy ( signal peptide from torA + sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition379	P1	Condition195
GSM5197308_1	1	GSM5197308	CGXII	glucose				wild type + overexpression	WT pEKEx2-TorA-soxy ( signal peptide from torA + sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition221	P1	Condition195
GSM5197308_2	2	GSM5197308	CGXII	glucose				wild type + overexpression	WT pEKEx2-TorA-soxy ( signal peptide from torA + sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition379	P1	Condition195
GSM5197309_1	1	GSM5197309	CGXII	glucose				wild type + overexpression	WT pEKEx2-TorA-soxy ( signal peptide from torA + sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition221	P1	Condition195
GSM5197309_2	2	GSM5197309	CGXII	glucose				wild type + overexpression	WT pEKEx2-TorA-soxy ( signal peptide from torA + sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition379	P1	Condition195
GSM5197310_1	1	GSM5197310	CGXII	glucose				wild type + overexpression	WT pEKEx2-TorA-soxy ( signal peptide from torA + sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition221	P1	Condition195
GSM5197310_2	2	GSM5197310	CGXII	glucose				wild type + overexpression	WT pEKEx2-TorA-soxy ( signal peptide from torA + sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition379	P1	Condition195
GSM5197311_1	1	GSM5197311	CGXII	glucose				wild type + overexpression	WT pEKEx2-inactivated TorA-soxy ( inactivated signal peptide from torA + sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition254	P1	Condition195
GSM5197311_2	2	GSM5197311	CGXII	glucose				wild type + overexpression	WT pEKEx2-inactivated TorA-soxy ( inactivated signal peptide from torA + sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition54	P1	Condition195
GSM5197312_1	1	GSM5197312	CGXII	glucose				wild type + overexpression	WT pEKEx2-inactivated TorA-soxy ( inactivated signal peptide from torA + sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition254	P1	Condition195
GSM5197312_2	2	GSM5197312	CGXII	glucose				wild type + overexpression	WT pEKEx2-inactivated TorA-soxy ( inactivated signal peptide from torA + sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition54	P1	Condition195
GSM5197313_1	1	GSM5197313	CGXII	glucose				wild type + overexpression	WT pEKEx2-inactivated TorA-soxy ( inactivated signal peptide from torA + sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition254	P1	Condition195
GSM5197313_2	2	GSM5197313	CGXII	glucose				wild type + overexpression	WT pEKEx2-inactivated TorA-soxy ( inactivated signal peptide from torA + sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition54	P1	Condition195
GSM5197314_1	1	GSM5197314	CGXII	glucose				wild type + overexpression	WT pEKEx2-inactivated TorA-soxy ( signal peptide from torA + sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition109	P1	Condition195
GSM5197314_2	2	GSM5197314	CGXII	glucose				wild type + overexpression	WT pEKEx2-inactivated TorA-soxy ( signal peptide from torA + sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition101	P1	Condition195
GSM5197315_1	1	GSM5197315	CGXII	glucose				wild type + overexpression	WT pEKEx2-inactivated TorA-soxy ( signal peptide from torA + sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	FALSE	Condition109	P1	Condition195
GSM5197315_2	2	GSM5197315	CGXII	glucose				wild type + overexpression	WT pEKEx2-inactivated TorA-soxy ( signal peptide from torA + sorbitol/xylitol oxidase from Streptomyces coelicor )	exponential				FALSE	TRUE	Condition101	P1	Condition195
GSM5197325_1	1	GSM5197325	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtR1	exponential				FALSE	TRUE	Condition525	P1	Condition195
GSM5197325_2	2	GSM5197325	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtR1	exponential				FALSE	TRUE	Condition490	P1	Condition195
GSM5197326_1	1	GSM5197326	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtR1	exponential				FALSE	FALSE	Condition525	P1	Condition195
GSM5197326_2	2	GSM5197326	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtR1	exponential				FALSE	FALSE	Condition490	P1	Condition195
GSM5197327_1	1	GSM5197327	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtR1	exponential				FALSE	FALSE	Condition525	P1	Condition195
GSM5197327_2	2	GSM5197327	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtR1	exponential				FALSE	FALSE	Condition490	P1	Condition195
GSM5197328_1	1	GSM5197328	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtR1	exponential				FALSE	TRUE	Condition525	P1	Condition195
GSM5197328_2	2	GSM5197328	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtR1	exponential				FALSE	TRUE	Condition490	P1	Condition195
GSM5197329_1	1	GSM5197329	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pJC1-accBC	exponential				FALSE	TRUE	Condition298	P1	Condition195
GSM5197329_2	2	GSM5197329	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pJC1-accBC	exponential				FALSE	TRUE	Condition278	P1	Condition195
GSM5197330_1	1	GSM5197330	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pJC1-accBC	exponential				FALSE	TRUE	Condition298	P1	Condition195
GSM5197330_2	2	GSM5197330	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pJC1-accBC	exponential				FALSE	TRUE	Condition278	P1	Condition195
GSM5197331_1	1	GSM5197331	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtSR10	exponential				FALSE	TRUE	Condition308	P1	Condition195
GSM5197331_2	2	GSM5197331	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtSR10	exponential				FALSE	TRUE	Condition312	P1	Condition195
GSM5197332_1	1	GSM5197332	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtSR10	exponential				FALSE	TRUE	Condition308	P1	Condition195
GSM5197332_2	2	GSM5197332	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtSR10	exponential				FALSE	TRUE	Condition312	P1	Condition195
GSM5197333_1	1	GSM5197333	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtSR10	exponential				FALSE	TRUE	Condition308	P1	Condition195
GSM5197333_2	2	GSM5197333	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtSR10	exponential				FALSE	TRUE	Condition312	P1	Condition195
GSM5197334_1	1	GSM5197334	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-ihf	exponential				FALSE	TRUE	Condition274	P1	Condition195
GSM5197334_2	2	GSM5197334	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-ihf	exponential				FALSE	TRUE	Condition121	P1	Condition195
GSM5197335_1	1	GSM5197335	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-ihf	exponential				FALSE	TRUE	Condition274	P1	Condition195
GSM5197335_2	2	GSM5197335	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-ihf	exponential				FALSE	TRUE	Condition121	P1	Condition195
GSM5197336_1	1	GSM5197336	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-ihf	exponential				FALSE	TRUE	Condition274	P1	Condition195
GSM5197336_2	2	GSM5197336	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-ihf	exponential				FALSE	TRUE	Condition121	P1	Condition195
GSM5197337_1	1	GSM5197337	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-ihf	exponential				FALSE	TRUE	Condition336	P1	Condition195
GSM5197337_2	2	GSM5197337	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-ihf	exponential				FALSE	TRUE	Condition24	P1	Condition195
GSM5197338_1	1	GSM5197338	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-ihf	exponential				FALSE	TRUE	Condition336	P1	Condition195
GSM5197338_2	2	GSM5197338	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-ihf	exponential				FALSE	TRUE	Condition24	P1	Condition195
GSM5197339_1	1	GSM5197339	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-ihf	exponential				FALSE	TRUE	Condition336	P1	Condition195
GSM5197339_2	2	GSM5197339	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-ihf	exponential				FALSE	TRUE	Condition24	P1	Condition195
GSM5197340_1	1	GSM5197340	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1914	exponential				FALSE	TRUE	Condition285	P1	Condition195
GSM5197340_2	2	GSM5197340	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1914	exponential				FALSE	TRUE	Condition434	P1	Condition195
GSM5197341_1	1	GSM5197341	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1914	exponential				FALSE	TRUE	Condition285	P1	Condition195
GSM5197341_2	2	GSM5197341	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1914	exponential				FALSE	TRUE	Condition434	P1	Condition195
GSM5197342_1	1	GSM5197342	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1914	exponential				FALSE	TRUE	Condition285	P1	Condition195
GSM5197342_2	2	GSM5197342	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1914	exponential				FALSE	TRUE	Condition434	P1	Condition195
GSM5197343_1	1	GSM5197343	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cgpS-Strep	exponential				FALSE	TRUE	Condition31	P1	Condition195
GSM5197343_2	2	GSM5197343	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cgpS-Strep	exponential				FALSE	TRUE	Condition217	P1	Condition195
GSM5197344_1	1	GSM5197344	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cgpS-Strep	exponential				FALSE	TRUE	Condition31	P1	Condition195
GSM5197344_2	2	GSM5197344	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cgpS-Strep	exponential				FALSE	TRUE	Condition217	P1	Condition195
GSM5197345_1	1	GSM5197345	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-N terminal-cgpS	exponential				FALSE	FALSE	Condition350	P1	Condition195
GSM5197345_2	2	GSM5197345	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-N terminal-cgpS	exponential				FALSE	FALSE	Condition520	P1	Condition195
GSM5197346_1	1	GSM5197346	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-N terminal-cgpS	exponential				FALSE	FALSE	Condition350	P1	Condition195
GSM5197346_2	2	GSM5197346	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-N terminal-cgpS	exponential				FALSE	FALSE	Condition520	P1	Condition195
GSM5197347_1	1	GSM5197347	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-N terminal-cgpS	exponential				FALSE	TRUE	Condition350	P1	Condition195
GSM5197347_2	2	GSM5197347	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-N terminal-cgpS	exponential				FALSE	TRUE	Condition520	P1	Condition195
GSM5197348_1	1	GSM5197348	CGXII	glucose	150 µM IPTG			wild type ( promoter-fusion ) + overexpression	WT Pcg1974-eyfp pAN6-N terminal-cgpS	exponential				FALSE	TRUE	Condition518	P1	Condition195
GSM5197348_2	2	GSM5197348	CGXII	glucose	150 µM IPTG			wild type ( promoter-fusion ) + overexpression	WT Pcg1974-eyfp pAN6-N terminal-cgpS	exponential				FALSE	TRUE	Condition151	P1	Condition195
GSM5197349_1	1	GSM5197349	CGXII	glucose	150 µM IPTG			wild type ( promoter-fusion ) + overexpression	WT Pcg1974-eyfp pAN6-N terminal-cgpS	exponential				FALSE	TRUE	Condition518	P1	Condition195
GSM5197349_2	2	GSM5197349	CGXII	glucose	150 µM IPTG			wild type ( promoter-fusion ) + overexpression	WT Pcg1974-eyfp pAN6-N terminal-cgpS	exponential				FALSE	TRUE	Condition151	P1	Condition195
GSM5197350_1	1	GSM5197350	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1978	exponential				FALSE	TRUE	Condition327	P1	Condition195
GSM5197350_2	2	GSM5197350	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1978	exponential				FALSE	TRUE	Condition479	P1	Condition195
GSM5197351_1	1	GSM5197351	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1978	exponential				FALSE	TRUE	Condition327	P1	Condition195
GSM5197351_2	2	GSM5197351	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1978	exponential				FALSE	TRUE	Condition479	P1	Condition195
GSM5197352_1	1	GSM5197352	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1978	exponential				FALSE	TRUE	Condition327	P1	Condition195
GSM5197352_2	2	GSM5197352	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1978	exponential				FALSE	TRUE	Condition479	P1	Condition195
GSM5197353_1	1	GSM5197353	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1978	exponential				FALSE	TRUE	Condition327	P1	Condition195
GSM5197353_2	2	GSM5197353	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1978	exponential				FALSE	TRUE	Condition479	P1	Condition195
GSM5197354_1	1	GSM5197354	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1978	exponential				FALSE	TRUE	Condition327	P1	Condition195
GSM5197354_2	2	GSM5197354	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1978	exponential				FALSE	TRUE	Condition479	P1	Condition195
GSM5197355_1	1	GSM5197355	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1978	exponential				FALSE	TRUE	Condition327	P1	Condition195
GSM5197355_2	2	GSM5197355	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1978	exponential				FALSE	TRUE	Condition479	P1	Condition195
GSM5197356_1	1	GSM5197356	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1978	exponential				FALSE	TRUE	Condition327	P1	Condition195
GSM5197356_2	2	GSM5197356	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pAN6-cg1978	exponential				FALSE	TRUE	Condition479	P1	Condition195
GSM5197357_1	1	GSM5197357	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtR6	exponential				FALSE	FALSE	Condition541	P1	Condition195
GSM5197357_2	2	GSM5197357	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtR6	exponential				FALSE	FALSE	Condition355	P1	Condition195
GSM5197358_1	1	GSM5197358	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtR6	exponential				FALSE	TRUE	Condition541	P1	Condition195
GSM5197358_2	2	GSM5197358	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtR6	exponential				FALSE	TRUE	Condition355	P1	Condition195
GSM5197359_1	1	GSM5197359	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtR6	exponential				FALSE	TRUE	Condition541	P1	Condition195
GSM5197359_2	2	GSM5197359	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtR6	exponential				FALSE	TRUE	Condition355	P1	Condition195
GSM5197360_1	1	GSM5197360	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtR6	exponential				FALSE	TRUE	Condition541	P1	Condition195
GSM5197360_2	2	GSM5197360	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-cgtR6	exponential				FALSE	TRUE	Condition355	P1	Condition195
GSM5197362_1	1	GSM5197362	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-int2	exponential				FALSE	TRUE	Condition384	P1	Condition195
GSM5197362_2	2	GSM5197362	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-int2	exponential				FALSE	TRUE	Condition95	P1	Condition195
GSM5197363_1	1	GSM5197363	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-int2	exponential				FALSE	TRUE	Condition384	P1	Condition195
GSM5197363_2	2	GSM5197363	CGXII	glucose	100 µM IPTG			wild type + overexpression	WT pEKEx2-int2	exponential				FALSE	TRUE	Condition95	P1	Condition195
GSM5197364_1	1	GSM5197364	CGXII	glucose	250 µM IPTG			wild type + overexpression	WT pEKEx2-cpdA	exponential				FALSE	TRUE	Condition382	P1	Condition195
GSM5197364_2	2	GSM5197364	CGXII	glucose	250 µM IPTG			wild type + overexpression	WT pEKEx2-cpdA	exponential				FALSE	TRUE	Condition240	P1	Condition195
GSM5197365_1	1	GSM5197365	CGXII	glucose	250 µM IPTG			wild type + overexpression	WT pEKEx2-cpdA	exponential				FALSE	TRUE	Condition382	P1	Condition195
